,index,zpid,address,zestimate,last30_zest,zestimate_30_DayDelta,lat,long,timestamp,geometry,index_right,NAME
10956,16126,125896984,581 Dorsey St Gainesville GA 30501,259200,258480,0.2777777777777778,34.289482,-83.83197,2023-May-05,POINT (-83.83197 34.289482),0,Gainesville city
10959,16129,2099852546,2492 MLK Jr. Drive Gainesville GA 30501,266800,263100,1.3868065967016492,34.288398,-83.830299,2023-May-05,POINT (-83.830299 34.288398),0,Gainesville city
10965,16135,125912995,1228 Myrtle St SW Gainesville GA 30501,197500,193100,2.2278481012658227,34.286983,-83.8367,2023-May-05,POINT (-83.8367 34.286983),0,Gainesville city
10968,16138,125801439,571 Dorsey St Gainesville GA 30501,202400,195773,3.274209486166008,34.289588,-83.83184,2023-May-05,POINT (-83.83184 34.289588),0,Gainesville city
10969,16139,14848254,720 Kenwood Dr Gainesville GA 30501,208000,202860,2.4711538461538463,34.287723,-83.829795,2023-May-05,POINT (-83.829795 34.287723),0,Gainesville city
10973,16143,2081551642,845 Dorsey Street Gainesville GA 30501,514200,510373,0.7442629327110073,34.284103,-83.83168,2023-May-05,POINT (-83.83168 34.284103),0,Gainesville city
10974,16144,125907001,1230 Myrtle St SW Gainesville GA 30501,235200,226753,3.59141156462585,34.286876,-83.836898,2023-May-05,POINT (-83.836898 34.286876),0,Gainesville city
10976,16146,14848227,722 Scotland Ave Gainesville GA 30501,214500,211700,1.3053613053613053,34.2891,-83.830497,2023-May-05,POINT (-83.830497 34.2891),0,Gainesville city
10978,16148,14848226,736 Scotland Ave Gainesville GA 30501,236500,231200,2.2410147991543337,34.288913,-83.830261,2023-May-05,POINT (-83.830261 34.288913),0,Gainesville city
10979,16149,14848225,744 Scotland Ave Gainesville GA 30501,181400,180100,0.7166482910694598,34.288764,-83.83007,2023-May-05,POINT (-83.83007 34.288764),0,Gainesville city
10980,16150,14848249,734 Providence Dr Gainesville GA 30501,229100,225180,1.7110432125709298,34.287151,-83.829338,2023-May-05,POINT (-83.829338 34.287151),0,Gainesville city
10981,16151,14845767,1226 Erskine Ave Gainesville GA 30501,175200,169540,3.2305936073059356,34.283817,-83.834281,2023-May-05,POINT (-83.834281 34.283817),0,Gainesville city
10983,16153,14848224,752 Scotland Ave Gainesville GA 30501,170000,166000,2.3529411764705883,34.288661,-83.82991,2023-May-05,POINT (-83.82991 34.288661),0,Gainesville city
10984,16154,14848248,742 Providence Dr Gainesville GA 30501,229200,225727,1.5152705061082024,34.286933,-83.829269,2023-May-05,POINT (-83.829269 34.286933),0,Gainesville city
10989,16159,14848250,728 Providence Dr Gainesville GA 30501,226100,220640,2.414860681114551,34.287353,-83.829154,2023-May-05,POINT (-83.829154 34.287353),0,Gainesville city
10993,16163,14851523,1006 Airport Dr Gainesville GA 30501,212100,206600,2.593116454502593,34.283603,-83.834457,2023-May-05,POINT (-83.834457 34.283603),0,Gainesville city
10994,16164,2131134114,1235 Jesse Jewell Pkwy SW Gainesville GA 30501,262900,251100,4.488398630658045,34.287277,-83.837379,2023-May-05,POINT (-83.837379 34.287277),0,Gainesville city
11001,16172,14847253,703 Scotland Ave Gainesville GA 30501,186900,181300,2.9962546816479403,34.289703,-83.830459,2023-May-05,POINT (-83.830459 34.289703),0,Gainesville city
11005,16176,14847254,713 Scotland Ave Gainesville GA 30501,254000,247827,2.430314960629921,34.289554,-83.830139,2023-May-05,POINT (-83.830139 34.289554),0,Gainesville city
11008,16179,14847256,729 Scotland Ave Gainesville GA 30501,224600,219200,2.404274265360641,34.289394,-83.829895,2023-May-05,POINT (-83.829895 34.289394),0,Gainesville city
11010,16181,14847258,816 Summit St SW Gainesville GA 30501,230700,208500,9.622886866059819,34.289184,-83.829627,2023-May-05,POINT (-83.829627 34.289184),0,Gainesville city
11026,16275,14847241,820 Johnson St Gainesville GA 30501,97300,96260,1.068859198355601,34.290653,-83.829994,2023-May-05,POINT (-83.829994 34.290653),0,Gainesville city
11027,16284,14847244,688 Armour St Gainesville GA 30501,110400,107400,2.717391304347826,34.290901,-83.829772,2023-May-05,POINT (-83.829772 34.290901),0,Gainesville city
11028,16287,125899104,913 Davis St Gainesville GA 30501,200000,192720,3.64,34.284847,-83.828018,2023-May-05,POINT (-83.828018 34.284847),0,Gainesville city
11029,16289,14847245,674 Armour St Gainesville GA 30501,175800,173000,1.5927189988623434,34.291019,-83.830047,2023-May-05,POINT (-83.830047 34.291019),0,Gainesville city
11030,16299,14847246,668 Armour St Gainesville GA 30501,209200,205200,1.9120458891013385,34.291217,-83.830047,2023-May-05,POINT (-83.830047 34.291217),0,Gainesville city
11031,16304,14847247,660 Banks St Gainesville GA 30501,161900,156400,3.3971587399629404,34.291324,-83.830146,2023-May-05,POINT (-83.830146 34.291324),0,Gainesville city
11032,16308,14847248,652 Banks St Gainesville GA 30501,182000,179100,1.5934065934065933,34.291381,-83.830307,2023-May-05,POINT (-83.830307 34.291381),0,Gainesville city
11033,16316,246928907,979 Davis St Gainesville GA 30501,791800,783127,1.0953523617075018,34.283946,-83.829101,2023-May-05,POINT (-83.829101 34.283946),0,Gainesville city
11034,16400,14851516,1240 Swann Dr Gainesville GA 30501,162400,157287,3.1483990147783256,34.282787,-83.835044,2023-May-05,POINT (-83.835044 34.282787),0,Gainesville city
11035,16401,14851541,1253 Swann Dr Gainesville GA 30501,282100,273200,3.1549096065225095,34.282386,-83.83496,2023-May-05,POINT (-83.83496 34.282386),0,Gainesville city
11036,16402,14851540,1245 Swann Dr Gainesville GA 30501,223300,218000,2.373488580385132,34.282428,-83.83477,2023-May-05,POINT (-83.83477 34.282428),0,Gainesville city
11037,16403,14851515,1250 Swann Dr Gainesville GA 30501,189700,182820,3.626779124934106,34.282749,-83.835235,2023-May-05,POINT (-83.835235 34.282749),0,Gainesville city
11038,16404,14851517,1230 Swann Dr Gainesville GA 30501,162700,156567,3.7695144437615244,34.282829,-83.834854,2023-May-05,POINT (-83.834854 34.282829),0,Gainesville city
11039,16405,14851518,1222 Swann Dr Gainesville GA 30501,253800,246313,2.949960598896769,34.282852,-83.834671,2023-May-05,POINT (-83.834671 34.282852),0,Gainesville city
11040,16406,2081693195,1352 Swann Dr Gainesville GA 30501,340800,316000,7.276995305164319,34.282852,-83.834671,2023-May-05,POINT (-83.834671 34.282852),0,Gainesville city
11041,16407,14851514,1258 Swann Dr Gainesville GA 30501,129700,127860,1.4186584425597533,34.282707,-83.835426,2023-May-05,POINT (-83.835426 34.282707),0,Gainesville city
11042,16408,14851544,1263 Swann Dr Gainesville GA 30501,183200,159340,13.024017467248909,34.282104,-83.835098,2023-May-05,POINT (-83.835098 34.282104),0,Gainesville city
11043,16409,14851513,1268 Swann Dr Gainesville GA 30501,161100,157373,2.3134698944754812,34.282672,-83.835617,2023-May-05,POINT (-83.835617 34.282672),0,Gainesville city
11044,16410,14851519,860 SW Airport Dr Gainesville GA 30501,132600,128800,2.865761689291101,34.282875,-83.834396,2023-May-05,POINT (-83.834396 34.282875),0,Gainesville city
11045,16411,14851545,1273 Swann Dr Gainesville GA 30501,161700,157733,2.453308596165739,34.282032,-83.835281,2023-May-05,POINT (-83.835281 34.282032),0,Gainesville city
11046,16412,14851538,872 Airport Rd Gainesville GA 30501,209900,204780,2.4392567889471177,34.282649,-83.834152,2023-May-05,POINT (-83.834152 34.282649),0,Gainesville city
11047,16413,14851539,1235 Swann Dr Gainesville GA 30501,198300,192700,2.8240040342914776,34.282089,-83.834388,2023-May-05,POINT (-83.834388 34.282089),0,Gainesville city
11048,16414,14851546,1281 Swann Dr Gainesville GA 30501,165500,160860,2.8036253776435047,34.282016,-83.835479,2023-May-05,POINT (-83.835479 34.282016),0,Gainesville city
11049,16416,14851537,880 Airport Rd Gainesville GA 30501,134100,130000,3.0574198359433256,34.282497,-83.834068,2023-May-05,POINT (-83.834068 34.282497),0,Gainesville city
11050,16417,14851536,890 Airport Rd Gainesville GA 30501,151100,145900,3.441429516876241,34.282157,-83.833999,2023-May-05,POINT (-83.833999 34.282157),0,Gainesville city
11051,16422,2113791206,1295 Swan Dr Gainesville GA 30501,139200,128100,7.974137931034483,34.28244,-83.836196,2023-May-05,POINT (-83.836196 34.28244),0,Gainesville city
11052,16424,2146846559,1291 Swan Dr Gainesville GA 30501,276600,283100,-2.3499638467100508,34.281867,-83.835929,2023-May-05,POINT (-83.835929 34.281867),0,Gainesville city
11066,16460,125886126,1160 Dorsey St Gainesville GA 30501,197900,190793,3.5912076806467916,34.282398,-83.832649,2023-May-05,POINT (-83.832649 34.282398),0,Gainesville city
11069,16467,14845690,116 McConnell Dr Gainesville GA 30501,154200,150420,2.4513618677042803,34.281032,-83.836502,2023-May-05,POINT (-83.836502 34.281032),0,Gainesville city
11072,16473,14845689,114 McConnell Dr Gainesville GA 30501,230200,226740,1.5030408340573416,34.281066,-83.836837,2023-May-05,POINT (-83.836837 34.281066),0,Gainesville city
11078,16485,83369845,112 McConnell Dr Gainesville GA 30501,240400,234700,2.3710482529118138,34.28112,-83.837165,2023-May-05,POINT (-83.837165 34.28112),0,Gainesville city
11089,16504,14845722,1509 Ralston St Gainesville GA 30501,284900,282560,0.8213408213408213,34.28408,-83.837646,2023-May-05,POINT (-83.837646 34.28408),0,Gainesville city
11092,16507,14845708,1322 Hazel St Gainesville GA 30501,168700,165367,1.975696502667457,34.284244,-83.837593,2023-May-05,POINT (-83.837593 34.284244),0,Gainesville city
11099,16525,14845550,1321 Hazel St Gainesville GA 30501,177700,171620,3.421496904895892,34.28469,-83.837585,2023-May-05,POINT (-83.837585 34.28469),0,Gainesville city
11117,16576,14845510,314 Atlanta Hwy Gainesville GA 30501,236000,237520,-0.6440677966101694,34.283641,-83.83934,2023-May-05,POINT (-83.83934 34.283641),0,Gainesville city
11118,16577,14845837,6 Hilltop St Gainesville GA 30501,279000,274440,1.6344086021505377,34.279338,-83.837265,2023-May-05,POINT (-83.837265 34.279338),0,Gainesville city
11121,16582,2132972993,210 Hilltop St Gainesville GA 30501,392700,377000,3.997962821492233,34.2798,-83.838096,2023-May-05,POINT (-83.838096 34.2798),0,Gainesville city
11122,16583,89681015,4 Hilltop St Gainesville GA 30501,128700,128600,0.0777000777000777,34.279205,-83.837074,2023-May-05,POINT (-83.837074 34.279205),0,Gainesville city
11124,16586,98025033,2 Hilltop St Gainesville GA 30501,277700,273200,1.620453727043572,34.279075,-83.836883,2023-May-05,POINT (-83.836883 34.279075),0,Gainesville city
11125,16587,98022516,152 Stringer Ave Gainesville GA 30501,289700,284933,1.645495340006904,34.278949,-83.836502,2023-May-05,POINT (-83.836502 34.278949),0,Gainesville city
11127,16599,98025700,154 Stringer Ave Gainesville GA 30501,281300,276920,1.5570565232847495,34.278778,-83.836662,2023-May-05,POINT (-83.836662 34.278778),0,Gainesville city
11128,16600,14851471,2275 Cameo Ct Gainesville GA 30501,271600,269700,0.699558173784978,34.273567,-83.84851,2023-May-05,POINT (-83.84851 34.273567),0,Gainesville city
11129,16601,14851466,2272 Cameo Ct Gainesville GA 30501,290600,285840,1.6379903647625604,34.27404,-83.848899,2023-May-05,POINT (-83.848899 34.27404),0,Gainesville city
11130,16602,14851472,2271 Cameo Ct Gainesville GA 30501,297700,291800,1.9818609338259994,34.273799,-83.848365,2023-May-05,POINT (-83.848365 34.273799),0,Gainesville city
11131,16603,14851467,2278 Cameo Ct Gainesville GA 30501,287600,285420,0.7579972183588317,34.273864,-83.849197,2023-May-05,POINT (-83.849197 34.273864),0,Gainesville city
11132,16604,14851468,2282 Cameo Ct Gainesville GA 30501,288600,285300,1.1434511434511436,34.273628,-83.849288,2023-May-05,POINT (-83.849288 34.273628),0,Gainesville city
11133,16605,14851473,2267 Cameo Ct Gainesville GA 30501,307100,301567,1.801693259524585,34.274024,-83.848243,2023-May-05,POINT (-83.848243 34.274024),0,Gainesville city
11134,16606,14851465,2260 Cameo Ct Gainesville GA 30501,277200,274367,1.022005772005772,34.274307,-83.8488,2023-May-05,POINT (-83.8488 34.274307),0,Gainesville city
11135,16607,14851469,2283 Cameo Ct Gainesville GA 30501,322800,318000,1.486988847583643,34.273254,-83.849014,2023-May-05,POINT (-83.849014 34.273254),0,Gainesville city
11136,16608,14851470,2279 Cameo Ct Gainesville GA 30501,291300,285700,1.9224167524888431,34.273124,-83.848693,2023-May-05,POINT (-83.848693 34.273124),0,Gainesville city
11137,16609,14851456,2201 Cameo Ct Gainesville GA 30501,305100,300160,1.6191412651589643,34.274147,-83.849418,2023-May-05,POINT (-83.849418 34.274147),0,Gainesville city
11138,16610,14851474,2263 Cameo Ct Gainesville GA 30501,289600,285953,1.2593232044198897,34.274261,-83.848167,2023-May-05,POINT (-83.848167 34.274261),0,Gainesville city
11139,16611,14851457,2202 Cameo Ct Gainesville GA 30501,290600,285840,1.6379903647625604,34.27444,-83.84922,2023-May-05,POINT (-83.84922 34.27444),0,Gainesville city
11140,16612,14851464,2252 Cameo Ct Gainesville GA 30501,324600,320267,1.3348736906962415,34.274597,-83.8488,2023-May-05,POINT (-83.8488 34.274597),0,Gainesville city
11142,16614,14851475,2259 Cameo Ct Gainesville GA 30501,314800,309200,1.7789072426937738,34.27452,-83.848106,2023-May-05,POINT (-83.848106 34.27452),0,Gainesville city
11143,16615,14851455,2203 Cameo Ct Gainesville GA 30501,284500,281200,1.1599297012302283,34.274211,-83.849716,2023-May-05,POINT (-83.849716 34.274211),0,Gainesville city
11148,16620,14851458,2206 Cameo Ct Gainesville GA 30501,288500,283140,1.8578856152513,34.274719,-83.849296,2023-May-05,POINT (-83.849296 34.274719),0,Gainesville city
11149,16621,14851476,2255 Cameo Ct Gainesville GA 30501,301800,297220,1.5175612988734262,34.274753,-83.848152,2023-May-05,POINT (-83.848152 34.274753),0,Gainesville city
11150,16622,14851463,2248 Cameo Ct Gainesville GA 30501,289300,284600,1.6246111303145523,34.274864,-83.848937,2023-May-05,POINT (-83.848937 34.274864),0,Gainesville city
11152,16624,14851454,2207 Cameo Ct Gainesville GA 30501,288900,284020,1.689165801315334,34.274532,-83.849884,2023-May-05,POINT (-83.849884 34.274532),0,Gainesville city
11154,16626,14851477,2251 Cameo Ct Gainesville GA 30501,298900,293620,1.7664770826363332,34.274978,-83.848342,2023-May-05,POINT (-83.848342 34.274978),0,Gainesville city
11155,16627,14851459,2210 Cameo Ct Gainesville GA 30501,286200,281380,1.6841369671558353,34.274932,-83.849472,2023-May-05,POINT (-83.849472 34.274932),0,Gainesville city
11156,16628,14851462,2244 Cameo Ct Gainesville GA 30501,287600,282660,1.717663421418637,34.275108,-83.84909,2023-May-05,POINT (-83.84909 34.275108),0,Gainesville city
11157,16629,14851551,214 Sherry Ln Gainesville GA 30501,194100,190500,1.8547140649149922,34.272556,-83.84793,2023-May-05,POINT (-83.84793 34.272556),0,Gainesville city
11160,16632,14851478,2247 Cameo Ct Gainesville GA 30501,284700,279940,1.6719353705655076,34.275215,-83.84851,2023-May-05,POINT (-83.84851 34.275215),0,Gainesville city
11161,16633,14851453,2211 Cameo Ct Gainesville GA 30501,289900,283900,2.069679199724043,34.27478,-83.850051,2023-May-05,POINT (-83.850051 34.27478),0,Gainesville city
11168,16640,14851460,2218 Cameo Ct Gainesville GA 30501,288700,283640,1.7526844475233807,34.275199,-83.849578,2023-May-05,POINT (-83.849578 34.275199),0,Gainesville city
11173,16645,14851461,2226 Cameo Ct Gainesville GA 30501,311000,305640,1.7234726688102893,34.275382,-83.849266,2023-May-05,POINT (-83.849266 34.275382),0,Gainesville city
11174,16646,14851479,2243 Cameo Ct Gainesville GA 30501,297000,292900,1.3804713804713804,34.275459,-83.84867,2023-May-05,POINT (-83.84867 34.275459),0,Gainesville city
11175,16647,14851452,2215 Cameo Ct Gainesville GA 30501,298700,292633,2.031134917977904,34.275016,-83.850173,2023-May-05,POINT (-83.850173 34.275016),0,Gainesville city
11180,16652,14851451,2219 Cameo Ct Gainesville GA 30501,296700,292560,1.3953488372093024,34.275234,-83.850173,2023-May-05,POINT (-83.850173 34.275234),0,Gainesville city
11184,16656,14851480,2239 Cameo Ct Gainesville GA 30501,306800,301680,1.66883963494133,34.275707,-83.848823,2023-May-05,POINT (-83.848823 34.275707),0,Gainesville city
11191,16663,14846050,2355 Dixie Dr Gainesville GA 30504,369600,361800,2.1103896103896105,34.271911,-83.847824,2023-May-05,POINT (-83.847824 34.271911),0,Gainesville city
11193,16665,14851484,2223 Cameo Ct Gainesville GA 30501,279700,276700,1.0725777618877368,34.275623,-83.849807,2023-May-05,POINT (-83.849807 34.275623),0,Gainesville city
11198,16670,14851450,2142 Westhaven Dr Gainesville GA 30501,276400,271893,1.6306078147612157,34.275348,-83.850425,2023-May-05,POINT (-83.850425 34.275348),0,Gainesville city
11200,16672,14851483,2227 Cameo Ct Gainesville GA 30501,284500,280060,1.5606326889279436,34.275844,-83.84951,2023-May-05,POINT (-83.84951 34.275844),0,Gainesville city
11203,16675,14851481,2235 Cameo Ct Gainesville GA 30501,307100,301760,1.7388472810159556,34.276008,-83.848976,2023-May-05,POINT (-83.848976 34.276008),0,Gainesville city
11206,16678,14851485,2139 Westhaven Dr Gainesville GA 30501,277100,271200,2.1291952363767592,34.275802,-83.850013,2023-May-05,POINT (-83.850013 34.275802),0,Gainesville city
11207,16679,14851482,2231 Cameo Ct Gainesville GA 30501,290500,284000,2.2375215146299485,34.276039,-83.849243,2023-May-05,POINT (-83.849243 34.276039),0,Gainesville city
11211,16683,14851449,2138 Westhaven Dr Gainesville GA 30501,271500,267400,1.5101289134438307,34.275554,-83.850601,2023-May-05,POINT (-83.850601 34.275554),0,Gainesville city
11219,16691,14851492,2236 Brandywine Ct Gainesville GA 30501,282400,274600,2.762039660056657,34.276168,-83.849563,2023-May-05,POINT (-83.849563 34.276168),0,Gainesville city
11222,16694,14851486,2135 Westhaven Dr Gainesville GA 30501,262100,257100,1.907668828691339,34.275997,-83.850242,2023-May-05,POINT (-83.850242 34.275997),0,Gainesville city
11223,16695,14851491,2232 Brandywine Ct Gainesville GA 30501,270100,264560,2.0510921880784894,34.276149,-83.849899,2023-May-05,POINT (-83.849899 34.276149),0,Gainesville city
11229,16701,14851448,2134 Westhaven Dr Gainesville GA 30501,262000,257800,1.6030534351145038,34.275779,-83.850761,2023-May-05,POINT (-83.850761 34.275779),0,Gainesville city
11230,16702,14851493,2233 Brandywine Ct Gainesville GA 30501,304500,299333,1.6968801313628898,34.276359,-83.849296,2023-May-05,POINT (-83.849296 34.276359),0,Gainesville city
11235,16707,14851487,2131 Westhaven Dr Gainesville GA 30501,279900,275573,1.5459092533047516,34.276229,-83.85041,2023-May-05,POINT (-83.85041 34.276229),0,Gainesville city
11238,16710,14851490,2228 Brandywine Ct Gainesville GA 30501,268600,259760,3.2911392405063293,34.276401,-83.850059,2023-May-05,POINT (-83.850059 34.276401),0,Gainesville city
11241,16713,14851447,2130 Westhaven Dr Gainesville GA 30501,273200,269000,1.5373352855051245,34.276016,-83.850929,2023-May-05,POINT (-83.850929 34.276016),0,Gainesville city
11243,16715,14851494,2229 Brandywine Ct Gainesville GA 30501,301500,298400,1.0281923714759535,34.276618,-83.849426,2023-May-05,POINT (-83.849426 34.276618),0,Gainesville city
11253,16725,14851488,2120 Lynx Ln Gainesville GA 30501,258000,254140,1.496124031007752,34.276462,-83.85057,2023-May-05,POINT (-83.85057 34.276462),0,Gainesville city
11254,16726,14851489,2124 Lynx Ln Gainesville GA 30501,304400,299987,1.449737187910644,34.276634,-83.850204,2023-May-05,POINT (-83.850204 34.276634),0,Gainesville city
11255,16727,14851495,2225 Brandywine Ct Gainesville GA 30501,310800,306500,1.3835263835263836,34.276832,-83.849632,2023-May-05,POINT (-83.849632 34.276832),0,Gainesville city
11257,16729,14851446,2126 Westhaven Dr Gainesville GA 30501,294300,287747,2.2266394835202172,34.276252,-83.851097,2023-May-05,POINT (-83.851097 34.276252),0,Gainesville city
11271,16743,14851496,2221 Brandywine Ct Gainesville GA 30501,287100,282927,1.4535005224660396,34.277061,-83.849777,2023-May-05,POINT (-83.849777 34.277061),0,Gainesville city
11274,16746,14851445,2122 Westhaven Dr Gainesville GA 30501,305900,300660,1.7129780974174569,34.276489,-83.851264,2023-May-05,POINT (-83.851264 34.276489),0,Gainesville city
11283,16755,14851505,2119 Lynx Ln Gainesville GA 30501,306400,302800,1.1749347258485638,34.276847,-83.850845,2023-May-05,POINT (-83.850845 34.276847),0,Gainesville city
11285,16757,14851504,2216 Brandywine Ct Gainesville GA 30501,279800,275000,1.7155110793423873,34.27703,-83.850471,2023-May-05,POINT (-83.850471 34.27703),0,Gainesville city
11293,16765,14851497,2217 Brandywine Ct Gainesville GA 30501,298600,293740,1.6275954454119224,34.277297,-83.849922,2023-May-05,POINT (-83.849922 34.277297),0,Gainesville city
11296,16768,14851444,2118 Westhaven Dr Gainesville GA 30501,376500,369787,1.7830013280212484,34.276725,-83.851432,2023-May-05,POINT (-83.851432 34.276725),0,Gainesville city
11307,16779,14851506,2115 Westhaven Dr Gainesville GA 30501,267100,262013,1.904530138524897,34.277107,-83.85102,2023-May-05,POINT (-83.85102 34.277107),0,Gainesville city
11308,16780,14851503,2212 Brandywine Ct Gainesville GA 30501,309300,306600,0.8729388942774006,34.277294,-83.850631,2023-May-05,POINT (-83.850631 34.277294),0,Gainesville city
11312,16784,14851498,2213 Brandywine Ct Gainesville GA 30501,256700,252900,1.4803272302298403,34.277542,-83.850067,2023-May-05,POINT (-83.850067 34.277542),0,Gainesville city
11323,16795,14851507,2113 Westhaven Dr Gainesville GA 30501,281500,277087,1.5676731793960923,34.277347,-83.851188,2023-May-05,POINT (-83.851188 34.277347),0,Gainesville city
11328,16800,83341712,2682 Buena Vista Cir Gainesville GA 30504,265100,262000,1.169370049038099,34.269237,-83.847244,2023-May-05,POINT (-83.847244 34.269237),0,Gainesville city
11329,16801,83364135,2678 Buena Vista Cir Gainesville GA 30504,271700,269200,0.9201324990798674,34.269409,-83.84703,2023-May-05,POINT (-83.84703 34.269409),0,Gainesville city
11330,16802,83350841,2670 Buena Vista Cir Gainesville GA 30504,287200,284273,1.019150417827298,34.269004,-83.846534,2023-May-05,POINT (-83.846534 34.269004),0,Gainesville city
11331,16803,83373919,2683 Buena Vista Cir Gainesville GA 30504,319000,324480,-1.7178683385579936,34.268749,-83.846977,2023-May-05,POINT (-83.846977 34.268749),0,Gainesville city
11332,16804,83343449,2686 Buena Vista Cir Gainesville GA 30504,282100,279147,1.0467919177596596,34.269138,-83.847404,2023-May-05,POINT (-83.847404 34.269138),0,Gainesville city
11333,16805,83348379,2666 Buena Vista Cir Gainesville GA 30504,242800,240173,1.0819604612850082,34.268859,-83.846435,2023-May-05,POINT (-83.846435 34.268859),0,Gainesville city
11334,16806,83348959,2687 Buena Vista Cir Gainesville GA 30504,248100,243987,1.6577992744860943,34.268642,-83.847183,2023-May-05,POINT (-83.847183 34.268642),0,Gainesville city
11335,16807,83370045,2690 Buena Vista Cir Gainesville GA 30504,293200,288393,1.6394952251023192,34.26905,-83.847572,2023-May-05,POINT (-83.847572 34.26905),0,Gainesville city
11336,16808,83363477,1134 Villa Clara Way Gainesville GA 30504,334500,330153,1.2995515695067266,34.269401,-83.846275,2023-May-05,POINT (-83.846275 34.269401),0,Gainesville city
11337,16809,2092028315,1134 Villa Clara Way # 9 Gainesville GA 30504,394400,401733,-1.8592799188640974,34.269401,-83.846275,2023-May-05,POINT (-83.846275 34.269401),0,Gainesville city
11338,16810,83353900,2662 Buena Vista Cir Gainesville GA 30504,278000,273507,1.616187050359712,34.268718,-83.846336,2023-May-05,POINT (-83.846336 34.268718),0,Gainesville city
11340,16812,83347512,2661 Buena Vista Cir Gainesville GA 30504,287300,279640,2.666202575704838,34.268466,-83.846893,2023-May-05,POINT (-83.846893 34.268466),0,Gainesville city
11341,16813,2093282088,1138 Villa Clara Way # 10 Gainesville GA 30504,366600,368533,-0.5272776868521549,34.269153,-83.846138,2023-May-05,POINT (-83.846138 34.269153),0,Gainesville city
11342,16814,83366296,1138 Villa Clara Way Gainesville GA 30504,335100,328173,2.0671441360787823,34.269153,-83.846138,2023-May-05,POINT (-83.846138 34.269153),0,Gainesville city
11344,16816,83356456,2691 Buena Vista Cir Gainesville GA 30504,271000,268400,0.959409594095941,34.268543,-83.847343,2023-May-05,POINT (-83.847343 34.268543),0,Gainesville city
11345,16817,83351943,2694 Buena Vista Cir Gainesville GA 30504,283000,278633,1.5431095406360424,34.268962,-83.84774,2023-May-05,POINT (-83.84774 34.268962),0,Gainesville city
11349,16821,83360324,1142 Villa Clara Way Gainesville GA 30504,323000,316360,2.0557275541795668,34.26897,-83.846008,2023-May-05,POINT (-83.846008 34.26897),0,Gainesville city
11350,16822,2093282089,1142 Villa Clara Way # 11 Gainesville GA 30504,327700,329633,-0.5898687824229478,34.26897,-83.846008,2023-May-05,POINT (-83.846008 34.26897),0,Gainesville city
11352,16824,83363879,2658 Buena Vista Cir Gainesville GA 30504,259600,256387,1.2376733436055471,34.268577,-83.846229,2023-May-05,POINT (-83.846229 34.268577),0,Gainesville city
11353,16825,83353847,2657 Buena Vista Cir Gainesville GA 30504,265500,262800,1.0169491525423728,34.268325,-83.846794,2023-May-05,POINT (-83.846794 34.268325),0,Gainesville city
11354,16826,83380585,2695 Buena Vista Cir Gainesville GA 30504,255100,250940,1.630733045864367,34.268455,-83.847511,2023-May-05,POINT (-83.847511 34.268455),0,Gainesville city
11355,16827,83348421,2698 Buena Vista Cir Gainesville GA 30504,281500,276920,1.6269982238010658,34.268871,-83.847908,2023-May-05,POINT (-83.847908 34.268871),0,Gainesville city
11357,16829,2093282556,1146 Villa Clara Way # 12 Gainesville GA 30504,316200,318860,-0.8412397216951297,34.268821,-83.845886,2023-May-05,POINT (-83.845886 34.268821),0,Gainesville city
11358,16830,83361341,1146 Villa Clara Way Gainesville GA 30504,304100,300733,1.1072015784281486,34.268821,-83.845886,2023-May-05,POINT (-83.845886 34.268821),0,Gainesville city
11359,16831,83344355,2654 Buena Vista Cir Gainesville GA 30504,303000,300200,0.9240924092409241,34.268436,-83.84613,2023-May-05,POINT (-83.84613 34.268436),0,Gainesville city
11360,16832,83377957,2653 Buena Vista Cir Gainesville GA 30504,283500,278720,1.6860670194003526,34.26818,-83.846694,2023-May-05,POINT (-83.846694 34.26818),0,Gainesville city
11362,16834,83369849,2699 Buena Vista Cir Gainesville GA 30504,263200,260247,1.1219604863221884,34.268367,-83.847679,2023-May-05,POINT (-83.847679 34.268367),0,Gainesville city
11363,16835,83359883,2702 Buena Vista Cir Gainesville GA 30504,271100,267807,1.2146809295462928,34.268783,-83.848075,2023-May-05,POINT (-83.848075 34.268783),0,Gainesville city
11364,16836,83368208,1150 Villa Clara Way Gainesville GA 30504,298200,295313,0.9681421864520456,34.26868,-83.845787,2023-May-05,POINT (-83.845787 34.26868),0,Gainesville city
11365,16837,2093282555,1150 Villa Clara Way # 13 Gainesville GA 30504,287300,292073,-1.6613296206056387,34.26868,-83.845787,2023-May-05,POINT (-83.845787 34.26868),0,Gainesville city
11368,16840,83370152,2542 Mango Ct Gainesville GA 30504,299300,293400,1.971266288005346,34.268115,-83.847305,2023-May-05,POINT (-83.847305 34.268115),0,Gainesville city
11369,16841,83347380,2650 Buena Vista Cir Gainesville GA 30504,262400,254567,2.985137195121951,34.268291,-83.846031,2023-May-05,POINT (-83.846031 34.268291),0,Gainesville city
11370,16842,83344344,2649 Buena Vista Cir Gainesville GA 30504,257700,253440,1.6530849825378346,34.268039,-83.846588,2023-May-05,POINT (-83.846588 34.268039),0,Gainesville city
11371,16843,83342596,2703 Buena Vista Cir Gainesville GA 30504,297400,294880,0.8473436449226631,34.268276,-83.847846,2023-May-05,POINT (-83.847846 34.268276),0,Gainesville city
